,Date,Time,Volume,Density,Person_0,Person_1,Person_10,Person_11,Person_12,Person_13,Person_14,Person_15,Person_16,Person_17,Person_18,Person_19,Person_2,Person_3,Person_4,Person_5,Person_6,Person_7,Person_8,Person_9,Anomaly Probability
24,8/11/2021,09:30:00,1212,43.49282297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
25,8/11/2021,09:45:00,1032,57.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,8/11/2021,10:00:00,860,55.60344828,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0.4
27,8/11/2021,10:15:00,804,32.59459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,8/11/2021,10:30:00,952,43.14199396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,8/11/2021,10:45:00,904,61.91780822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1
30,8/11/2021,11:00:00,868,41.73076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,8/11/2021,11:15:00,964,38.25396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,8/11/2021,11:30:00,876,37.86743516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,8/11/2021,11:45:00,908,38.36619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,8/11/2021,12:00:00,908,34.83375959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,8/11/2021,12:15:00,808,27.2972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36,8/11/2021,12:30:00,832,32.16494845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,8/11/2021,12:45:00,912,47.83216783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38,8/11/2021,13:00:00,820,33.42391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,8/11/2021,13:15:00,940,39.49579832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40,8/11/2021,13:30:00,888,49.51672862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41,8/11/2021,13:45:00,1052,65.20661157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,8/11/2021,14:00:00,916,32.17798595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
43,8/11/2021,14:15:00,932,52.35955056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
44,8/11/2021,14:30:00,1048,39.89847716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,8/11/2021,14:45:00,1036,47.66871166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,8/11/2021,15:00:00,1232,49.81132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,8/11/2021,15:15:00,1008,41.19891008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48,8/11/2021,15:30:00,1004,38.91472868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49,8/11/2021,15:45:00,968,41.36752137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,8/11/2021,16:00:00,1152,46.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,8/11/2021,16:15:00,1300,66.55290102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,8/11/2021,16:30:00,1096,39.23627685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
53,8/11/2021,16:45:00,1060,39.55223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,8/11/2021,17:00:00,1100,45.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,8/11/2021,17:15:00,1332,56.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,8/11/2021,17:30:00,1316,46.55660377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,8/11/2021,17:45:00,1364,61.81268882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,8/11/2021,18:00:00,1156,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,8/11/2021,18:15:00,1148,45.07853403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,8/11/2021,18:30:00,948,37.71883289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,8/11/2021,18:45:00,840,32.64248705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62,8/11/2021,19:00:00,744,26.89156627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,8/11/2021,19:15:00,704,26.80203046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,8/11/2021,19:30:00,732,26.91176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,8/11/2021,19:45:00,644,25.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,8/11/2021,20:00:00,472,25.65217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
67,8/11/2021,20:15:00,488,24.56375839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68,8/11/2021,20:30:00,512,17.18120805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,8/11/2021,20:45:00,608,24.91803279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,8/11/2021,21:00:00,584,23.05263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,8/11/2021,21:15:00,576,20.37735849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,8/11/2021,21:30:00,488,16.26666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,8/11/2021,21:45:00,492,16.96551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,8/11/2021,22:00:00,480,15.35181237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,8/11/2021,22:15:00,392,13.24324324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,8/11/2021,22:30:00,324,11.73913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,8/11/2021,22:45:00,332,13.38709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,8/11/2021,23:00:00,240,7.947019868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79,8/11/2021,23:15:00,292,8.902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
80,8/11/2021,23:30:00,228,7.533039648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
81,8/11/2021,23:45:00,244,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
82,9/11/2021,06:00:00,568,19.14606742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
83,9/11/2021,06:15:00,764,23.58024691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
84,9/11/2021,06:30:00,1120,38.44393593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,9/11/2021,06:45:00,1044,35.03355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,9/11/2021,07:00:00,1220,38.04573805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,9/11/2021,07:15:00,1160,36.70886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
88,9/11/2021,07:30:00,1392,47.02702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,9/11/2021,07:45:00,1608,56.35514019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
90,9/11/2021,08:00:00,1596,75.52050473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
91,9/11/2021,08:15:00,1584,75.18987342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
92,9/11/2021,08:30:00,1604,90.38640389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
93,9/11/2021,08:45:00,1560,80.70290683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
94,9/11/2021,09:00:00,1364,55.59782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
95,9/11/2021,09:15:00,1316,53.06451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
96,9/11/2021,09:30:00,1088,53.50819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
97,9/11/2021,09:45:00,1084,53.66336634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,9/11/2021,10:00:00,1104,96.84210526,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.85
99,9/11/2021,10:15:00,940,43.25153374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
100,9/11/2021,10:30:00,1172,66.84410646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
101,9/11/2021,10:45:00,1144,63.08823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
102,9/11/2021,11:00:00,976,49.29292929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
103,9/11/2021,11:15:00,1096,49.07462687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
104,9/11/2021,11:30:00,1048,42.14477212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
105,9/11/2021,11:45:00,936,46.18421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
106,9/11/2021,12:00:00,1028,48.95238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
107,9/11/2021,12:15:00,972,43.91566265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
108,9/11/2021,12:30:00,980,42.98245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
109,9/11/2021,12:45:00,996,40.37837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
110,9/11/2021,13:00:00,1012,79.89473684,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.7
111,9/11/2021,13:15:00,900,47.2027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
112,9/11/2021,13:30:00,1140,65.51724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
113,9/11/2021,13:45:00,1096,51.21495327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
114,9/11/2021,14:00:00,948,38.53658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
115,9/11/2021,14:15:00,916,40.89285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
116,9/11/2021,14:30:00,1128,51.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
117,9/11/2021,14:45:00,1104,46.1281337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118,9/11/2021,15:00:00,1288,63.55263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
119,9/11/2021,15:15:00,1204,48.81081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
120,9/11/2021,15:30:00,1192,63.18021201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
121,9/11/2021,15:45:00,1196,50.51488342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
122,9/11/2021,16:00:00,1320,58.7537092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
123,9/11/2021,16:15:00,1212,44.77832512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
124,9/11/2021,16:30:00,1204,54.23423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
125,9/11/2021,16:45:00,1152,57.79264214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
126,9/11/2021,17:00:00,1304,50.80519481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
127,9/11/2021,17:15:00,1328,78.73517787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
128,9/11/2021,17:30:00,1444,56.70157068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
129,9/11/2021,17:45:00,1592,77.78501629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
130,9/11/2021,18:00:00,1428,70.3943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
131,9/11/2021,18:15:00,1340,64.01273885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
132,9/11/2021,18:30:00,1020,45.94594595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
133,9/11/2021,18:45:00,1052,44.95726496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
134,9/11/2021,19:00:00,964,31.36659436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
135,9/11/2021,19:15:00,756,35.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
136,9/11/2021,19:30:00,752,30.65217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
137,9/11/2021,19:45:00,676,24.43373494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
138,9/11/2021,20:00:00,572,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
139,9/11/2021,20:15:00,520,20.20725389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
140,9/11/2021,20:30:00,612,22.72277228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
141,9/11/2021,20:45:00,688,30.26392962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
142,9/11/2021,21:00:00,588,22.16080402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
143,9/11/2021,21:15:00,576,21.76322418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
144,9/11/2021,21:30:00,636,21.15299335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
145,9/11/2021,21:45:00,572,19.28089888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
146,9/11/2021,22:00:00,520,17.60722348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
147,9/11/2021,22:15:00,556,16.98574338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
148,9/11/2021,22:30:00,328,11.79856115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
149,9/11/2021,22:45:00,436,14.15584416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
150,9/11/2021,23:00:00,400,16.57458564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
151,9/11/2021,23:15:00,320,13.37047354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
152,9/11/2021,23:30:00,224,7.133757962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
153,9/11/2021,23:45:00,276,8.501026694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
154,10/11/2021,06:00:00,556,17.55789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
155,10/11/2021,06:15:00,660,21.90265487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
156,10/11/2021,06:30:00,1060,38.7804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
157,10/11/2021,06:45:00,1248,37.81818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
158,10/11/2021,07:00:00,1268,39.87421384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
159,10/11/2021,07:15:00,1224,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
160,10/11/2021,07:30:00,1296,43.48993289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
161,10/11/2021,07:45:00,1560,54.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
162,10/11/2021,08:00:00,1500,60.97560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
163,10/11/2021,08:15:00,1596,62.07432996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
164,10/11/2021,08:30:00,1472,78.35079452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
165,10/11/2021,08:45:00,1408,52.79685709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
166,10/11/2021,09:00:00,1516,73.11897106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
167,10/11/2021,09:15:00,1280,67.6056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
168,10/11/2021,09:30:00,1096,122.6865672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
169,10/11/2021,09:45:00,952,105.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.95
170,10/11/2021,10:00:00,980,79.03225806,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.85
171,10/11/2021,10:15:00,988,78.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.85
172,10/11/2021,10:30:00,952,47.44186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
173,10/11/2021,10:45:00,1068,58.46715328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
174,10/11/2021,11:00:00,940,47.95918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
175,10/11/2021,11:15:00,912,81.42857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
176,10/11/2021,11:30:00,872,53.34628099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
177,10/11/2021,11:45:00,928,40.56619479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
178,10/11/2021,12:00:00,1032,43.90006758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
179,10/11/2021,12:15:00,1012,44.64705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
180,10/11/2021,12:30:00,952,42.62686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
181,10/11/2021,12:45:00,1028,41.4516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
182,10/11/2021,13:00:00,1072,47.29411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
183,10/11/2021,13:15:00,1036,41.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
184,10/11/2021,13:30:00,1064,40.20151134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
185,10/11/2021,13:45:00,1072,44.29752066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
186,10/11/2021,14:00:00,948,33.69668246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
187,10/11/2021,14:15:00,1044,37.10900474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
188,10/11/2021,14:30:00,1088,43.75335121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
189,10/11/2021,14:45:00,1024,55.43696835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
190,10/11/2021,15:00:00,1084,36.95454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
191,10/11/2021,15:15:00,1156,55.57692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
192,10/11/2021,15:30:00,1432,70.19607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
193,10/11/2021,15:45:00,1208,68.37735849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
194,10/11/2021,16:00:00,1384,54.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
195,10/11/2021,16:15:00,1260,40.64516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
196,10/11/2021,16:30:00,1356,51.8877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
197,10/11/2021,16:45:00,1124,40.43165468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
198,10/11/2021,17:00:00,1232,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
199,10/11/2021,17:15:00,1396,48.92523364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
200,10/11/2021,17:30:00,1444,61.70940171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
201,10/11/2021,17:45:00,1404,49.90521327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
202,10/11/2021,18:00:00,1416,63.40298507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
203,10/11/2021,18:15:00,1300,66.10169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
